ID,NumberPhenotypes
211,'1001001110010101010000000110111110001111010101000010001011100000001',6
211,'1000001110010101010000110110111100101111010101000000001011100000001',2
211,'1001001110111101110000010110011100001111010101000010001011110000001',1
211,'1001101110010101011100110010101100000111010101000011001011100000001',9
211,'1001101110010101010000010110111100101101010101000010001011100000100',2
211,'1001001110010101010000010110111100001111010101000010001011100100001',1
211,'1001101110010101010100010010111100001111010101000010001011100000001',5
211,'1001001110010101010000010110111100001111010101010010001011100000001',2
211,'0001001110010101010000010110111100001111010101001010001011100000001',1
211,'1001001110010110010000010110111100001111010101000010001111100000001',2
211,'1001001110010101010000000110111111001111010101000010001011100000001',2
211,'1000001110010001010000010110011110001111010101000011001011100000001',4
211,'1001101110010101011100110010101000000111010101000001001011100000001',1
211,'1001000110010101010000010110111100001111010101100010000011100000001',1
211,'1001101110010101010110010010111100001111010101000010001010100000011',1
211,'1000001110110101010000010110111110001111010101000010001011101000001',2
211,'1001001110010101010000010110111100000111010101100010001111100000001',1

212,'1001101110010101011100110010101100000111010101000011001011100000001',16
212,'1001001110010101010000010110111100001111010101000010001011100000001',50
212,'1001001110010101010000000110111110001111010101000010001011100000001',4
212,'1001001110010101010000000110111110001111010101010010001011100000001',1
212,'1000001110110101010000010110111110001111010101000010001011101000001',2
212,'1001001110010101010000010110111100001111010101010010001011100000001',2
212,'1000001110010101010000110100111100101111000101000000001011100000001',1
212,'1001101110010101010100010010111100001111010101000010001011100000001',7
212,'1000001110010001010000010110011110001111010101000011001011100000001',4
212,'0001001110010101010000010110111100001111010101001010001011100000001',1
212,'1001111110010111011100110010101000000111010101000011001011100000001',1
212,'1001101110011101010100110010111100101111010101000010001001100000001',1
212,'1001101110010101010000010110111100101101010101000010001011100000100',2
212,'1001101010010101010100010010111100000111010101000010001011100000001',1
212,'1001101110010101011100000010101100000111010101000011001011100100001',1
212,'1000001110010101010000110110111100101111010101000000001011100000001',1
212,'1001101110010101010110010010111100001111010101000010001010100000011',2
212,'1001101110010101010100010010111101001111010101000011001011100000001',1
212,'0001001110010101010000000110111110001111010101000010001011100000001',1
212,'0001101110010001010001010110111100001111010101001010001011100000001',1

213,'1000001110010001010000010110011110001111010101000011001011100000001',4
213,'1001001110010101010000000110111110001111010101000010001011100000001',4
213,'1001101110011101010100110010111100101111010101000010001001100000001',2
213,'0001101110010001010001010110111100001111010101001010001011100000001',2
213,'1001001110010101010000010110111100001111010101000000001011100000001',1
213,'1001101110010101011100110010101100000111010101000011001011100000001',14
213,'1001001110010101010000010110111100001111010101000010001011100000001',60
213,'1001101110010101010000010110111100101101010101000010001011100000100',2
213,'1001101110010101010100010010111100001111010101000010001011100000001',6
213,'1001101110010101010110010010111100001111010101000010001010100000011',2
213,'1000001110010101010000010110111100001111010101000010001001110010001',1
213,'1011001010010101010000010110110100001111010101010010001011100000011',1
213,'0001001111010111010000010110111100001111010101000010001011100000001',1

214,'0001001111010111010000010110111100001111010101000010001011100000001',2
214,'1001001110010101010000000110111110001111010101000010001011100000001',5
214,'1001001110011101010000010110111100001101010101000010001011100000001',1
214,'1001001110010101010000010110111100001111010101000010001011100000001',57
214,'1001101110010101011100110010101100000111010101000011001011100000001',17
214,'1001101110010101010000010110111100101101010101000010001011100000100',2
214,'1001101110010101010100010010111100001111010101000010001011100000001',6
214,'1001101110010101010110010010111100001111010101000010001010100000011',3
214,'1001101010010101010100110010110100001111010101000010001011100000001',1
214,'1001111110010101011110110110101000000111010101000011001011100000001',1
214,'1101101110010101010110010010111100001111010101000010001010100000011',1
214,'1101101110010101010100010010111100001111010101000010001011100000001',1
214,'1101101110010111010100010010111100001111010101000010001011101000001',1
214,'1001101110010101010100010010111100011111010101000010001011100000001',1
214,'1001001010010101010001000110111110001111110101000011001011100000011',1

215,'1001101110010101011100110010101100001111010101000011000011100000001',1
215,'1001001110010101010000000110111110001111010101000010001011100000001',8
215,'1001001110011101010000010110111100001101010101000010001011100000001',2
215,'1001001110010101010000010110111100001111010101000010001011100000001',58
215,'0001001111010111010000010110111100001111010101000010001011100000001',2
215,'1001101110010101010000010110111100101101010101000010001011100000100',2
215,'1001101110010101011100110010101100000111010101000011001011100000001',13
215,'1001101110010101010110010010111100001111010101000010001010100000011',5
215,'1001101110010101010100010010111100001111010101000010001011100000001',4
215,'1001111110010101011110110110101000000111010101000011001011100000001',2
215,'1001101110110101010110010010111100001111010101000010001010100000010',1
215,'1001101110010101010100010010111100011111010101000010001011100000001',2

216,'1001101110010101011100110010101100001111010101000011000011100000001',1
216,'1001001110010101010000010110111100001111010101000010001111110000011',1
216,'1001001110011101010000010110111100001101010101000010001011100000001',4
216,'1001001110010101010000000110111110001111010101000010001011100000001',6
216,'1001001110010101010000010110111100001111010101000010001011100000001',55
216,'1001101110010101010100010010111100001111010101000010001011100000001',4
216,'1001101110010101011100110010101100000111010101000011001011100000001',16
216,'1001101110010101010110000010111100001111010101000010001010101000011',1
216,'1001001110000101010000010110111100001111011101100010001011100000001',1
216,'1001101110010101010100010010111100011111010101000010001011100000001',4
216,'1001101110010101010110010010111100001111010101000010001010100000011',3
216,'1001101110011101011100110110101100001111010100000001000011100000011',1
216,'1001001110010101010000000110111110001111010101000010001011100010001',1
216,'1001001110011001010000010110111110001111011101100010001011100000001',1
216,'1001001110010101010000000110111110001111010101001010000011100000001',1

217,'1011001110010101010000010110111100001111010101000010001011100000001',1
217,'1001101110010101011100110010101100000111010101000011001011100000001',16
217,'1001001110011101010000010110111100001101010101000010001011100000001',4
217,'1001101110010101010100010010111100011111010101000010001011100000001',7
217,'1001001110010101010000010110111100001111010101000010001011100000001',47
217,'1001101110010101010100010010111100001111010101000010001011100000001',6
217,'1001001110010111010000010110111100001111010101000010001011100000001',1
217,'1001101110010101010110000010111100001111010101000010001010101000011',1
217,'1001001110010101010000000110111110001111010101000010001011100000001',1
217,'1001101110010101010110010010111100001111010101000010001010100000011',2
217,'0001001110010101010000010110111100001111010100000010001011100000001',1
217,'1001101110010101011100110010101100010111010101000110001011100000001',1
217,'1001001110011001010000010110111110001111011101100010001011100000001',2
217,'1001001110010101010000000110111110001111110101000010001011100000001',1
217,'0001001110000101010000010110111100001111010101000010011011100000001',1
217,'1001001110010101010000000110111110001111010101000010001011100010001',2
217,'1001101110010111011100110010100101000111010101000011001011101000001',1
217,'1001001110010101010000010110111100000111010101000010001011100000001',1
217,'1001001110010101010000010110111100001001010101100010001011100000001',1
